1,6,10:10,142,328
1,6,10:12,141,328
1,6,10:14,141,327
1,6,10:16,140,327
1,6,10:18,140,326
1,6,10:20,140,325
1,6,10:22,140,324
1,6,10:24,139,324
1,6,10:26,139,323
1,6,10:28,139,322
1,6,10:30,139,321
1,6,10:32,138,321
1,6,10:34,138,320
1,6,10:36,138,319
1,6,10:38,138,318
1,6,10:40,137,318
1,6,10:42,137,317
1,6,10:44,137,316
1,6,10:46,137,315
1,6,10:48,136,315
1,6,10:50,136,314
1,6,10:52,136,313
1,6,10:54,136,312
1,6,10:56,135,312
1,6,10:58,135,311
1,6,11:00,135,310
1,6,11:02,135,309
1,6,11:04,134,309
1,6,11:06,134,308
1,6,11:08,134,307
1,6,11:10,134,306
1,6,11:12,133,306
1,6,11:14,133,305
1,6,11:16,133,304
1,6,11:18,133,303
1,6,11:20,132,303
1,6,11:22,132,302
1,6,11:24,132,301
1,6,11:26,132,300
1,6,11:28,131,300
1,6,11:30,131,299
1,6,11:32,131,298
1,6,11:34,131,297
1,6,11:36,130,297
1,6,11:38,130,296
1,6,11:40,130,295
1,6,11:42,130,294
1,6,11:44,129,294
1,6,11:46,129,293
1,6,11:48,129,292
1,6,11:50,129,291
1,6,11:52,128,291
1,6,11:54,128,290
1,6,11:56,128,289
1,6,11:58,128,288
1,6,12:00,127,288
1,6,12:02,127,287
1,6,12:04,127,286
1,6,12:06,127,285
1,6,12:08,126,285
1,6,12:10,126,284
1,6,12:12,126,283
1,6,12:14,126,282
1,6,12:16,125,282
1,6,12:18,125,281
1,6,12:20,125,280
1,6,12:22,125,279
1,6,12:24,124,279
1,6,12:26,124,278
1,6,12:28,124,277
1,6,12:30,124,276
1,6,12:32,123,276
1,6,12:34,123,275
1,6,12:36,123,274
1,6,12:38,123,273
1,6,12:40,122,273
1,6,12:42,122,272
1,6,12:44,122,271
1,6,12:46,122,270
1,6,12:48,121,270
1,6,12:50,121,269
1,6,12:52,121,268
1,6,12:54,121,267
1,6,12:56,120,267
1,6,12:58,120,266
1,6,13:00,120,265
1,6,13:02,120,264
1,6,13:04,119,264
1,6,13:06,119,263
1,6,13:08,119,262
1,6,13:10,119,261
1,6,13:12,118,261
1,6,13:14,118,260
1,6,13:16,118,259
1,6,13:18,118,258
1,6,13:20,117,258
1,6,13:22,117,257
1,6,13:24,117,256
1,6,13:26,117,255
1,6,13:28,116,255
1,6,13:30,116,254
1,6,13:32,116,253
1,6,13:34,116,252
1,6,13:36,115,252
1,6,13:38,115,251
1,6,13:40,115,250
1,6,13:42,115,249
1,6,13:44,114,249
1,6,13:46,114,248
1,6,13:48,114,247
1,6,13:50,114,246
1,6,13:52,113,246
1,6,13:54,113,245
1,6,13:56,113,244
1,6,13:58,113,243
1,6,14:00,112,243
1,6,14:02,112,242
1,6,14:04,112,241
1,6,14:06,112,240
1,6,14:08,111,240
1,6,14:10,111,239
1,6,14:12,111,238
1,6,14:14,111,237
1,6,14:16,110,237
1,6,14:18,110,236
1,6,14:20,110,235
1,6,14:22,110,234
1,6,14:24,109,234
1,6,14:26,109,233
1,6,14:28,109,232
1,6,14:30,109,231
1,6,14:32,108,231
1,6,14:34,108,230
1,6,14:36,108,229
1,6,14:38,108,228
1,6,14:40,107,228
1,6,14:42,107,227
1,6,14:44,107,226
1,6,14:46,107,225
1,6,14:48,106,225
1,6,14:50,106,224
1,6,14:52,106,223
1,6,14:54,106,222
1,6,14:56,105,222
1,6,14:58,105,221
1,6,15:00,105,220
1,6,15:02,105,219
1,6,15:04,104,219
1,6,15:06,104,218
1,6,15:08,104,217
1,6,15:10,104,216
1,6,15:12,103,216
1,6,15:14,103,215
1,6,15:16,103,214
1,6,15:18,103,213
1,6,15:20,102,213
1,6,15:22,102,212
1,6,15:24,102,211
1,6,15:26,102,210
1,6,15:28,101,210
1,6,15:30,101,209
1,6,15:32,101,208
1,6,15:34,101,207
1,6,15:36,100,207
1,6,15:38,100,206
1,6,15:40,100,205
1,6,15:42,100,204
1,6,15:44,99,204
1,6,15:46,99,203
1,6,15:48,98,203
1,6,15:50,97,203
1,6,15:52,96,203
1,6,15:54,95,203
1,6,15:56,94,203
1,6,15:58,93,203
1,6,16:00,92,203
1,6,16:02,91,203
1,6,16:04,90,203
1,6,16:06,89,203
1,6,16:08,88,203
1,6,16:10,87,203
1,6,16:12,86,203
1,6,16:14,85,203
1,6,16:16,84,203
2,6,4:00,142,328
2,6,4:02,143,328
2,6,4:04,144,328
2,6,4:06,144,329
2,6,4:08,144,330
2,6,4:10,144,331
2,6,4:12,145,331
2,6,4:14,145,332
2,6,4:16,145,333
2,6,4:18,145,334
2,6,4:20,146,334
2,6,4:22,146,335
2,6,4:24,146,336
2,6,4:26,146,337
2,6,4:28,147,337
2,6,4:30,147,338
2,6,4:32,147,339
2,6,4:34,147,340
2,6,4:36,148,340
2,6,4:38,148,341
2,6,4:40,148,342
2,6,4:42,148,343
2,6,4:44,149,343
2,6,4:46,149,344
2,6,4:48,149,345
2,6,4:50,149,346
2,6,4:52,150,346
2,6,4:54,150,347
2,6,4:56,150,348
2,6,4:58,150,349
2,6,5:00,151,349
2,6,5:02,151,350
2,6,5:04,151,351
2,6,5:06,151,352
2,6,5:08,152,352
2,6,5:10,152,353
2,6,5:12,152,354
2,6,5:14,152,355
2,6,5:16,153,355
2,6,5:18,153,356
2,6,5:20,153,357
2,6,5:22,153,358
2,6,5:24,154,358
2,6,5:26,154,359
2,6,5:28,154,360
2,6,5:30,154,361
2,6,5:32,155,361
2,6,5:34,155,362
2,6,5:36,155,363
2,6,5:38,155,364
2,6,5:40,156,364
2,6,5:42,156,365
2,6,5:44,156,366
2,6,5:46,156,367
2,6,5:48,157,367
2,6,5:50,157,368
2,6,5:52,157,369
2,6,5:54,157,370
2,6,5:56,158,370
2,6,5:58,158,371
2,6,6:00,159,371
2,6,6:02,160,371
2,6,6:04,161,371
2,6,6:06,162,371
2,6,6:08,163,371
2,6,6:10,164,371
2,6,6:12,165,371
2,6,6:14,166,371
2,6,6:16,167,371
2,6,6:18,168,371
2,6,6:20,169,371
2,6,6:22,170,371
2,6,6:24,171,371
2,6,6:26,172,371
2,6,6:28,173,371
2,6,6:30,174,371
2,6,6:32,175,371
2,6,6:34,176,371
2,6,6:36,177,371
2,6,6:38,178,371
2,6,6:40,179,371
2,6,6:42,180,371
2,6,6:44,181,371
2,6,6:46,182,371
2,6,6:48,183,371
2,6,6:50,184,371
2,6,6:52,185,371
2,6,6:54,186,371
2,6,6:56,187,371
2,6,6:58,188,371
2,6,7:00,189,371
2,6,7:02,190,371
2,6,7:04,191,371
2,6,7:06,192,371
2,6,7:08,193,371
2,6,7:10,194,371
2,6,7:12,195,371
2,6,7:14,196,371
2,6,7:16,197,371
2,6,7:18,198,371
2,6,7:20,199,371
3,6,10:40,142,328
3,6,10:42,141,328
3,6,10:44,141,327
3,6,10:46,140,327
3,6,10:48,140,326
3,6,10:50,140,325
3,6,10:52,140,324
3,6,10:54,140,323
3,6,10:56,140,322
3,6,10:58,140,321
3,6,11:00,140,320
3,6,11:02,140,319
3,6,11:04,140,318
3,6,11:06,140,317
3,6,11:08,140,316
3,6,11:10,140,315
3,6,11:12,140,314
3,6,11:14,140,313
3,6,11:16,140,312
3,6,11:18,140,311
3,6,11:20,140,310
3,6,11:22,140,309
3,6,11:24,140,308
3,6,11:26,140,307
3,6,11:28,140,306
3,6,11:30,140,305
3,6,11:32,140,304
3,6,11:34,140,303
3,6,11:36,140,302
3,6,11:38,140,301
3,6,11:40,140,300
3,6,11:42,140,299
3,6,11:44,140,298
3,6,11:46,140,297
3,6,11:48,140,296
3,6,11:50,140,295
3,6,11:52,140,294
3,6,11:54,140,293
3,6,11:56,140,292
3,6,11:58,140,291
3,6,12:00,140,290
3,6,12:02,140,289
3,6,12:04,140,288
3,6,12:06,140,287
3,6,12:08,140,286
