2,6,03:00,142,328
2,6,03:02,143,328
2,6,03:04,144,328
2,6,03:06,144,329
2,6,03:08,144,330
2,6,03:10,144,331
2,6,03:12,145,331
2,6,03:14,145,332
2,6,03:16,145,333
2,6,03:18,145,334
2,6,03:20,146,334
2,6,03:22,146,335
2,6,03:24,146,336
2,6,03:26,146,337
2,6,03:28,147,337
2,6,03:30,147,338
2,6,03:32,147,339
2,6,03:34,147,340
2,6,03:36,148,340
2,6,03:38,148,341
2,6,03:40,148,342
2,6,03:42,148,343
2,6,03:44,149,343
2,6,03:46,149,344
2,6,03:48,149,345
2,6,03:50,149,346
2,6,03:52,150,346
2,6,03:54,150,347
2,6,03:56,150,348
2,6,03:58,150,349
2,6,04:00,151,349
2,6,04:02,151,350
2,6,04:04,151,351
2,6,04:06,151,352
2,6,04:08,152,352
2,6,04:10,152,353
2,6,04:12,152,354
2,6,04:14,152,355
2,6,04:16,153,355
2,6,04:18,153,356
2,6,04:20,153,357
2,6,04:22,153,358
2,6,04:24,154,358
2,6,04:26,154,359
2,6,04:28,154,360
2,6,04:30,154,361
2,6,04:32,155,361
2,6,04:34,155,362
2,6,04:36,155,363
2,6,04:38,155,364
2,6,04:40,156,364
2,6,04:42,156,365
2,6,04:44,156,366
2,6,04:46,156,367
2,6,04:48,157,367
2,6,04:50,157,368
2,6,04:52,157,369
2,6,04:54,157,370
2,6,04:56,158,370
2,6,04:58,158,371
2,6,05:00,159,371
2,6,05:02,160,371
2,6,05:04,161,371
2,6,05:06,162,371
2,6,05:08,163,371
2,6,05:10,164,371
2,6,05:12,165,371
2,6,05:14,166,371
2,6,05:16,167,371
2,6,05:18,168,371
2,6,05:20,169,371
2,6,05:22,170,371
2,6,05:24,171,371
2,6,05:26,172,371
2,6,05:28,173,371
2,6,05:30,174,371
2,6,05:32,175,371
2,6,05:34,176,371
2,6,05:36,177,371
2,6,05:38,178,371
2,6,05:40,179,371
2,6,05:42,180,371
2,6,05:44,181,371
2,6,05:46,182,371
2,6,05:48,183,371
2,6,05:50,184,371
2,6,05:52,185,371
2,6,05:54,186,371
2,6,05:56,187,371
2,6,05:58,188,371
2,6,06:00,189,371
2,6,06:02,190,371
2,6,06:04,191,371
2,6,06:06,192,371
2,6,06:08,193,371
2,6,06:10,194,371
2,6,06:12,195,371
2,6,06:14,196,371
2,6,06:16,197,371
2,6,06:18,198,371
2,6,06:20,199,371
9,6,03:10,142,328
9,6,03:12,141,328
9,6,03:14,141,329
9,6,03:16,141,330
9,6,03:18,141,331
9,6,03:20,140,331
9,6,03:22,139,331
9,6,03:24,138,331
9,6,03:26,137,331
9,6,03:28,136,331
9,6,03:30,135,331
9,6,03:32,134,331
9,6,03:34,134,332
9,6,03:36,134,333
9,6,03:38,133,333
9,6,03:40,132,333
9,6,03:42,132,334
9,6,03:44,132,335
9,6,03:46,132,336
9,6,03:48,132,337
9,6,03:50,131,337
9,6,03:52,131,338
9,6,03:54,131,339
9,6,03:56,131,340
9,6,03:58,131,341
9,6,04:00,131,342
9,6,04:02,130,342
9,6,04:04,130,343
9,6,04:06,130,344
9,6,04:08,130,345
9,6,04:10,130,346
9,6,04:12,130,347
9,6,04:14,129,347
9,6,04:16,129,348
9,6,04:18,129,349
9,6,04:20,129,350
9,6,04:22,129,351
9,6,04:24,129,352
9,6,04:26,128,352
9,6,04:28,128,353
9,6,04:30,128,354
9,6,04:32,128,355
9,6,04:34,128,356
9,6,04:36,128,357
9,6,04:38,127,357
9,6,04:40,127,358
9,6,04:42,127,359
9,6,04:44,127,360
9,6,04:46,127,361
9,6,04:48,127,362
9,6,04:50,126,362
9,6,04:52,126,363
9,6,04:54,126,364
9,6,04:56,126,365
9,6,04:58,126,366
9,6,05:00,126,367
9,6,05:02,125,367
9,6,05:04,125,368
9,6,05:06,125,369
9,6,05:08,125,370
9,6,05:10,125,371
9,6,05:12,125,372
9,6,05:14,125,373
9,6,05:16,125,374
9,6,05:18,125,375
2,7,03:00,142,328
2,7,03:02,143,328
2,7,03:04,144,328
2,7,03:06,144,329
2,7,03:08,144,330
2,7,03:10,144,331
2,7,03:12,145,331
2,7,03:14,145,332
2,7,03:16,145,333
2,7,03:18,145,334
2,7,03:20,146,334
2,7,03:22,146,335
